Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Bronze+/Premier (5.0+),Bracket A,Final,Best of 3,Mike/Hunter,AZR UNCs,Mike/Hunter,21,7,21,12,,,Michael Capobianco,Hunter Koth,Aidan Mackey,Andrew Stevens
Bracket Stage,Bronze+/Premier (5.0+),Bracket A,P3: Final,Single game,Giant Slayers,Noodles & .Co,Giant Slayers,21,12,,,,,David Yingling,Caedon Gibson,Jaren Hori,Ryan McCargar
Group Stage,Contender (4.5),Group A,1,Single game,Speds,Snovermaxxing,Snovermaxxing,7,17,,,,,Oliver Howard,Hayden Sanderson,Zach Patterson,Gavin Gibson
Group Stage,Contender (4.5),Group A,1,Single game,He’s a minor,Injury Reserve,He’s a minor,17,14,,,,,TJ Sorbe,Carter Stork,Jeremy Proch,Isaac Hill-Williams
Group Stage,Contender (4.5),Group B,1,Single game,Deus Vult,Stay Hard,Deus Vult,17,8,,,,,Alex Dluzynski,"David  Nakleh ",Clayten Heuberger,Nicholas Kort
Group Stage,Contender (4.5),Group B,1,Single game,L Rev,Blackjack,L Rev,17,4,,,,,Ally Chou,Reece Yoshizawa,Joshua Szeto,Daniel Cortez
Group Stage,Contender (4.5),Group C,1,Single game,canes after,Go twins,canes after,17,14,,,,,Bryant Gragg,Joseph Enders,Aidan Possehl,Connor Derusseau
Group Stage,Contender (4.5),Group C,1,Single game,the ball smackers,GOATGENE,the ball smackers,17,14,,,,,Alan Deutschendorf,Kian Wojtowich,Cooper Patcheak,Wesley Tunelius
Group Stage,Contender (4.5),Group D,1,Single game,Present Them!,Mr. Big,Present Them!,17,11,,,,,Joseph Montecucco,Jet Kmet,Patrick Vottis,Trevor Hoople
Group Stage,Contender (4.5),Group D,1,Single game,IHO1,Kosher Burritos,IHO1,17,13,,,,,emerson korn,Tristan Winecka,Eduardo Meloro,Dean Gazit
Group Stage,Contender (4.5),Group A,2,Single game,Speds,Injury Reserve,Injury Reserve,16,18,,,,,Oliver Howard,Hayden Sanderson,Jeremy Proch,Isaac Hill-Williams
Group Stage,Contender (4.5),Group A,2,Single game,Kieransindexfinger,Snovermaxxing,Snovermaxxing,13,17,,,,,Nathan Smith,Carlos Santiago,Zach Patterson,Gavin Gibson
Group Stage,Contender (4.5),Group B,2,Single game,Deus Vult,Blackjack,Deus Vult,17,7,,,,,Alex Dluzynski,"David  Nakleh ",Joshua Szeto,Daniel Cortez
Group Stage,Contender (4.5),Group B,2,Single game,concussion protocol,Stay Hard,concussion protocol,17,5,,,,,Daniel Chudin,Hongyi Zhu,Clayten Heuberger,Nicholas Kort
Group Stage,Contender (4.5),Group C,2,Single game,canes after,GOATGENE,GOATGENE,7,17,,,,,Bryant Gragg,Joseph Enders,Cooper Patcheak,Wesley Tunelius
Group Stage,Contender (4.5),Group C,2,Single game,Tyyypical,Go twins,Tyyypical,17,13,,,,,Aron Taguiam,James Stuermer,Aidan Possehl,Connor Derusseau
Group Stage,Contender (4.5),Group D,2,Single game,Present Them!,Kosher Burritos,Present Them!,17,11,,,,,Joseph Montecucco,Jet Kmet,Eduardo Meloro,Dean Gazit
